epoch,accuracy,loss,val_accuracy,val_loss
17,0.8831742,0.07878447122809959,0.8796432614326477,0.09181273098808626
18,0.8885634,0.07928171923120926,0.8757370114326477,0.08963555295164413
19,0.89178246,0.07456092218613031,0.897159993648529,0.0807213909224252
20,0.892759,0.0781478706819529,0.8809453845024109,0.08681416824377702
21,0.89767796,0.07511731545722056,0.8892983794212341,0.08365741153942287
22,0.8989439,0.07533655105122569,0.8966194987297058,0.08142757950896058
23,0.903248,0.07290294004857045,0.8871855735778809,0.08272861199484345
24,0.89999276,0.07410985510022357,0.8950471878051758,0.07618410251417213
25,0.89420575,0.07640524811196525,0.8702585101127625,0.08156005387806761
26,0.9009332,0.0748946445573565,0.8861536979675293,0.08457276941333687
27,0.9013672,0.07010509342037739,0.8838197588920593,0.08122615907238333
28,0.9028139,0.06686514789377883,0.8869643807411194,0.07414770871400833
29,0.8960142,0.0702773649400291,0.9023191928863525,0.0719927380592125
0,0.58087385,0.27954312127052583,0.669713020324707,0.2204168280020603
1,0.6646412,0.21578206448013432,0.6989485621452332,0.2054114726202264
2,0.72316265,0.188879702931626,0.6994398236274719,0.20534309020358554
3,0.74573207,0.17155421783224037,0.7208136916160583,0.19203047355564917
4,0.7792246,0.1540530499411422,0.7419664263725281,0.18362916273306745
5,0.7873626,0.1487058587681884,0.7568297982215881,0.1725454956951721
6,0.805013,0.13748844558182186,0.7620381712913513,0.16089729725985238
7,0.8202402,0.12386297285969568,0.7513511776924133,0.16692301672137244
8,0.8220847,0.12081686545607126,0.8024027347564697,0.14384557298533823
9,0.84450954,0.11214782144884654,0.8251277804374695,0.13618007145863212
10,0.86310035,0.104448247824762,0.8173152804374695,0.1375231305703274
11,0.85308164,0.1032129971315656,0.8360849022865295,0.12263297960573798
12,0.86885124,0.09492106987498804,0.8211724162101746,0.1390102306452904
13,0.86584926,0.09267352327415487,0.8522503972053528,0.1174501383172873
14,0.87344474,0.08998993868808007,0.8472631573677063,0.12244762439095513
15,0.88122106,0.08550698194559922,0.8358146548271179,0.13147004739026338
16,0.8778212,0.08978447947558274,0.8504078388214111,0.1131328291655904
17,0.89489293,0.08204243835732547,0.858490526676178,0.12100580927416764
18,0.8960142,0.07862587314398335,0.8597926497459412,0.11139217661230603
19,0.8961227,0.07671679778236101,0.8600628972053528,0.10574001296119795
20,0.89728004,0.07170633926285931,0.8629372715950012,0.10748564497212679
21,0.90577984,0.07311700816960216,0.8600628972053528,0.1035050665805353
22,0.89977574,0.07368068816011301,0.8632075190544128,0.10811029745070315
23,0.8955801,0.0748514714663709,0.8629372715950012,0.1106991032704464
24,0.9035735,0.07638621833846179,0.866081953048706,0.10699695908562254
25,0.89977574,0.07054572687626215,0.8606033325195312,0.10788269785557004
26,0.9059968,0.07124294607882024,0.8619053959846497,0.10646652146268286
27,0.9012587,0.07357073324497716,0.8632075190544128,0.10414818431461714
28,0.90151185,0.06829510245296763,0.8653203845024109,0.10613415715444154
29,0.9040437,0.07136177971257397,0.8598418235778809,0.10875618474259562
0,0.5847439,0.2906005117536582,0.6630552411079407,0.22417868821989764
1,0.6603371,0.21738134840518814,0.6890969276428223,0.2062522502235286
2,0.71459055,0.19528725371796668,0.7201258540153503,0.19241481154992435
3,0.7433811,0.17600603963034306,0.7425805926322937,0.1821590707282335
4,0.75716144,0.16489506618137836,0.7569525837898254,0.16718195107101735
5,0.7898944,0.14773110405560017,0.7791371941566467,0.15861059083135087
6,0.814634,0.13460916592391245,0.7814710736274719,0.15261375377191364
7,0.82403785,0.13024445342472715,0.79063481092453,0.14175330785756612
8,0.8380353,0.11644284099010219,0.8067511916160583,0.1363696220500693
9,0.84440106,0.1119718549984644,0.8036556243896484,0.13103115443366667
10,0.8570602,0.10551337798711666,0.831859290599823,0.11759792943356445
11,0.8412543,0.10746015798186992,0.8261104226112366,0.11469382467520171
12,0.86733216,0.0977919262903549,0.8331613540649414,0.11084659241181052
13,0.87022567,0.09512555184374226,0.8425461649894714,0.1060050443967403
14,0.8722512,0.09124538568661153,0.8326700329780579,0.10739409129099292
15,0.87894243,0.08268791449532284,0.8415143489837646,0.10105829792951353
16,0.8831742,0.08593420515100052,0.8386890888214111,0.09700398974491088
17,0.8802445,0.08341298334899042,0.8571884632110596,0.09819770587906652
18,0.877568,0.0841981754160984,0.8603331446647644,0.09175698990156637
19,0.8810403,0.0820976772920907,0.8606033325195312,0.09225904636949465
20,0.8803892,0.08114557475924822,0.8676543235778809,0.09136237101166288
21,0.8888528,0.07780858253095288,0.8598418235778809,0.08681890636023895
22,0.89445895,0.07805171615116484,0.8663522601127625,0.0843808448858024
23,0.89109516,0.07462146859667639,0.8676543235778809,0.08749440695205446
24,0.8981481,0.07663687925342047,0.8775303959846497,0.08611055788743562
25,0.8986184,0.07095790132261048,0.8788325190544128,0.07941409319803859
26,0.9019459,0.07104680691316848,0.8788325190544128,0.08275283873081207
27,0.91040945,0.07008996570787271,0.881706953048706,0.08280396947215275
28,0.9011863,0.07117070579627874,0.881706953048706,0.0804891564898728
29,0.90198207,0.07174147832674332,0.8764986395835876,0.08121898264022163
0,0.58991605,0.27025057197938007,0.6507959961891174,0.2308509566342633
1,0.669741,0.2176111664138012,0.7194132804870605,0.18895065471612288
2,0.7107205,0.19155105659505997,0.7272257804870605,0.1831047529179747
3,0.7439597,0.17653440566439377,0.7457743287086487,0.17241477398253277
4,0.7765481,0.1569499803959828,0.7627506256103516,0.16375718780314724
5,0.7914135,0.14736012288903266,0.7950815558433533,0.15184097864680526
6,0.8141276,0.13168523912614732,0.8000687956809998,0.14977138658254846
7,0.8269314,0.12177668714127052,0.8060386776924133,0.1419356319621123
8,0.8576389,0.11250103913103114,0.822474479675293,0.13678971962046227
9,0.85286456,0.1059029692180269,0.8187893033027649,0.13319218949059755
10,0.8624856,0.09909632967119401,0.8297955989837646,0.1251136199545465
11,0.85666233,0.09793400487906384,0.8358146548271179,0.12085835125235563
12,0.87908715,0.08925014253385839,0.8425953388214111,0.11453003847961268
13,0.87344474,0.0854569459720992,0.846771776676178,0.11536568518501619
14,0.87926793,0.08098009073915904,0.8527908325195312,0.11311972709321186
15,0.8830657,0.08876526671515937,0.8384678959846497,0.11660094320444771
16,0.88577837,0.0841295763107218,0.8595715165138245,0.11020682550431615
17,0.88708043,0.08230873740115655,0.8679245114326477,0.10336165237163313
18,0.8955801,0.07796623821981725,0.8595715165138245,0.11069231352753402
19,0.89395255,0.07449437217616639,0.8668926358222961,0.1006050347376265
20,0.90035444,0.0746466809280031,0.8775796294212341,0.09585188716156048
21,0.90180117,0.0724114189311408,0.8676543235778809,0.10077115778106352
22,0.906033,0.07197690470314422,0.8671629428863525,0.10322204598570398
23,0.9037182,0.07295163008810081,0.8634777665138245,0.10442499886395523
24,0.89102286,0.07647237933945128,0.881756067276001,0.09278002352510369
25,0.9069372,0.0681181044170731,0.8830581307411194,0.09560907558018332
26,0.9093606,0.06708294964315488,0.8843602538108826,0.09615386577930239
27,0.91471356,0.06701311726546189,0.8843602538108826,0.09662078827290245
28,0.9041884,0.06895698315961869,0.8835986256599426,0.09300957817728348
29,0.9162688,0.06244819364678166,0.8849007487297058,0.09021110371660791
0,0.5862992,0.2744758787908052,0.661261796951294,0.21827079643860706
1,0.67516637,0.21500768291653027,0.6999312043190002,0.20049597899228827
2,0.71694154,0.188412131076044,0.7333431243896484,0.18584010136720225
3,0.76215273,0.17172520110316553,0.7464131712913513,0.17452865303879944
4,0.7871817,0.15108883760642478,0.7659444212913513,0.16061158066625753
5,0.7843606,0.14625734264170365,0.7865565419197083,0.14784224174957908
6,0.81372976,0.13068509510514478,0.8092816472053528,0.13853102379082316
7,0.81698495,0.12757851014176894,0.8267491459846497,0.13015715662616392
8,0.83778214,0.11952182964274757,0.8335298895835876,0.12269037311577666
9,0.8410735,0.1153097453209832,0.8384678959846497,0.11314239846902657
10,0.859592,0.10296564796872416,0.8554441928863525,0.1076169282362606
11,0.85517937,0.10561383990287121,0.8551738858222961,0.09862114147422063
12,0.8695023,0.09792559061436772,0.8452486395835876,0.10470296294320354
13,0.88165504,0.08673650804401435,0.8807733654975891,0.0906819895897781
14,0.88266784,0.08493071330138521,0.8752948641777039,0.09106273199971868
15,0.89138454,0.08101717766549779,0.8724203705787659,0.08920115240700337
16,0.890191,0.08206703912188142,0.8778989911079407,0.08639827955164303
17,0.8882017,0.08311223015808333,0.8742138743400574,0.08923116733850037
18,0.89134836,0.07525798486457967,0.8797414898872375,0.08396006704858654
19,0.90060765,0.07206307455814777,0.8904284834861755,0.08138133507242519
20,0.90577984,0.07117278258886364,0.8763266205787659,0.0847540145009262
21,0.8943866,0.07326278179223518,0.8841391205787659,0.08157282479066216
22,0.9012587,0.07131066072185284,0.8826159834861755,0.08022653467912041
23,0.89959496,0.06982966571262009,0.8820754885673523,0.08399171139324568
24,0.89941406,0.06969476105268642,0.8823456764221191,0.08407433470968384
25,0.8961589,0.07024270770787533,0.8789308071136475,0.08531957387265579
26,0.9066117,0.06855565723331021,0.8948752284049988,0.07875798947244718
27,0.9036458,0.07008856848666542,0.8885858654975891,0.08168164356637396
28,0.90740746,0.06577298905793319,0.8865222334861755,0.0794931399064828
29,0.9076244,0.06633541986882852,0.8888561129570007,0.08028083241117594
0,0.57685906,0.2865226932509784,0.6891460418701172,0.20610467859065335
1,0.6728154,0.2143982749566477,0.6873525977134705,0.19909566155125424
2,0.70764613,0.19217970959037295,0.7306898236274719,0.179997186058134
3,0.7324942,0.1804840669159744,0.7340555787086487,0.17309138664553836
4,0.7621889,0.16722175107438148,0.7596550583839417,0.16121426521085244
5,0.7999856,0.14635315017356768,0.7794565558433533,0.15524197563282033
6,0.79871964,0.1426979201404672,0.8055965304374695,0.14364202896863715
7,0.80834055,0.13220551659525925,0.8079795837402344,0.13232374812851952
8,0.830476,0.1247179533388476,0.8194772601127625,0.1244467338804382
9,0.8425564,0.11626131977070732,0.8236536979675293,0.12327132324652118
10,0.8522497,0.10932506234939739,0.8361831307411194,0.11284819813393757
11,0.8526837,0.11090877334331872,0.8364534378051758,0.12050780703349667
12,0.8532624,0.10167757097703928,0.8288620114326477,0.11255678880280552
13,0.8619068,0.0939258294092321,0.8411703705787659,0.11185089988603118
14,0.87134695,0.09199393442586849,0.8528891205787659,0.10427905351582153
15,0.8802807,0.0883752063040588,0.8518081307411194,0.10276772773397562
16,0.88675493,0.08492663801954724,0.8562548756599426,0.10124330658939003
17,0.88234234,0.08484134249327255,0.8615123629570007,0.09980103023638383
18,0.88183594,0.0846919176733725,0.8612421154975891,0.09751285130971045
19,0.89445895,0.07420890598746217,0.8547317385673523,0.09609537699275254
20,0.8996311,0.07541070733002679,0.8481721878051758,0.10725880990535515
21,0.89192706,0.0776257260271717,0.8572867512702942,0.10283188797657003
22,0.895544,0.07449218309858499,0.8677525520324707,0.10329643229423965
23,0.9010055,0.07716295199463573,0.8593995571136475,0.09882935465864055
24,0.89514613,0.07687281119608813,0.8672120571136475,0.09363121918057868
25,0.9010778,0.07339580454076756,0.8669909834861755,0.09353500094203
26,0.90809464,0.07283198166834681,0.8695951104164124,0.09475261676871316
27,0.8969908,0.0724412621388475,0.8735013604164124,0.0930952067944885
28,0.9059968,0.06885256903075776,0.8713886141777039,0.09485577697253358
29,0.903899,0.07241459612907465,0.8695951104164124,0.0921656160476458
0,0.5766782,0.28085055641850604,0.7022650837898254,0.19979157541667558
1,0.68428093,0.21009120184133587,0.7267835736274719,0.18809309535922267
2,0.72996235,0.1869982022203897,0.7098565101623535,0.17426717923491042
3,0.7603805,0.17238848992827197,0.7672464847564697,0.15987554455988973
4,0.7717014,0.15911875537227727,0.7826502919197083,0.14962989989235914
5,0.80251735,0.1402260847080117,0.8079304695129395,0.1353573566971563
6,0.81633395,0.12902684439582507,0.8076601624488831,0.1335415887898503
7,0.83445454,0.11794807466773775,0.8210003972053528,0.12048525219134863
8,0.8263889,0.11637343544709056,0.8405316472053528,0.10683969099547981
9,0.84440106,0.11070837509764199,0.841833770275116,0.11114249600725279
10,0.85221356,0.1051864173480018,0.8434060215950012,0.10803194274065903
11,0.84758395,0.10585297369643261,0.8499164581298828,0.09762798237372498
12,0.8510561,0.10410339325418763,0.8710691928863525,0.0916340380742405
13,0.85753036,0.09823907274040819,0.8634777665138245,0.09081275106628955
14,0.86791086,0.09401835895393694,0.8663522601127625,0.08462289156834724
15,0.8769531,0.08961427457362331,0.8773093223571777,0.08191822642120868
16,0.8727937,0.08755742488145168,0.8921727538108826,0.07710214469643588
17,0.86867046,0.08993714851768393,0.8747051358222961,0.08627748230050282
18,0.8816189,0.08221304732429023,0.9039406776428223,0.07191669446987342
19,0.90198207,0.07727568800924887,0.9013364911079407,0.07128394201644876
20,0.89890766,0.07792158172029867,0.8937451243400574,0.07311714835753098
21,0.88928676,0.07517603568092938,0.8979215621948242,0.06964419461086968
22,0.896195,0.07374479109808349,0.8981918692588806,0.07144448926764957
23,0.9015842,0.07451171898528149,0.895808756351471,0.07004776341809753
24,0.89702696,0.07525771885202202,0.8986831307411194,0.06842398318302566
25,0.90060765,0.07349116823679852,0.8960790038108826,0.06964247694331638
26,0.9036097,0.07224529797928485,0.8986831307411194,0.06435494882296462
27,0.91059023,0.06913228264888568,0.9036703705787659,0.06564390165371131
28,0.89539933,0.07162135798184825,0.8833284378051758,0.07230068669134741
29,0.892759,0.0744389292688581,0.8989534378051758,0.06890922578988154
0,0.5778718,0.2875225869654949,0.6569378972053528,0.22026680969730925
1,0.6543692,0.21637157158838416,0.6913571357727051,0.19928338498041775
2,0.7043186,0.19685864052283797,0.72889643907547,0.1877251991086243
3,0.74877024,0.17638139946804152,0.7612765431404114,0.17201377797192632
4,0.77730757,0.16107776240959062,0.7920351624488831,0.15779663523587073
5,0.7837457,0.15247266803586912,0.7998476624488831,0.1519993336984466
6,0.80508536,0.14081855460877563,0.8141705989837646,0.13689792609017198
7,0.8230613,0.13084825237702136,0.8147110939025879,0.1361899015323892
8,0.82128906,0.1271049625490511,0.8371658325195312,0.11820180924063887
9,0.8541667,0.11059019510270486,0.8476316928863525,0.10929850641205825
10,0.8382885,0.11231185421554006,0.8496953845024109,0.10597797265039623
11,0.8509838,0.10475527024582813,0.8614141345024109,0.09743769742671957
12,0.86046004,0.0968971311674554,0.8624460101127625,0.09772558135716296
13,0.8676215,0.09605883338444782,0.8742138743400574,0.08813590959784734
14,0.8756872,0.09215627462084604,0.8757861256599426,0.08408687387217474
15,0.88295716,0.085159848003011,0.8794221878051758,0.08261210644278079
16,0.8795573,0.08612817418542265,0.8778989911079407,0.08268503943530235
17,0.8943142,0.07836046584796708,0.8898879885673523,0.0778047465076104
18,0.89210796,0.0802681858230826,0.8898879885673523,0.07428532439536152
19,0.8900463,0.08188783931558813,0.8922219276428223,0.07570902435160473
20,0.88675493,0.07935182133127118,0.8924921154975891,0.07558732475694371
21,0.88878036,0.0784893322766983,0.8807242512702942,0.08176714363019111
22,0.88722515,0.0824846854211551,0.8979706764221191,0.07321957782816492
23,0.8963759,0.07377531090519104,0.9031789898872375,0.06954241758058084
24,0.9012949,0.07407539996248863,0.8911900520324707,0.07101600950594106
25,0.9128689,0.06809071162483368,0.9026386141777039,0.0714732169775673
26,0.89919704,0.07492023775575894,0.8963983654975891,0.07290657807285614
27,0.90715426,0.06990916408866726,0.8924921154975891,0.07635345956238594
28,0.8974971,0.07535702149045764,0.8911900520324707,0.0758858700154236
29,0.9007885,0.07178518409296417,0.8880453705787659,0.07416751153396638
0,0.567202,0.2811442841453235,0.685559093952179,0.20868356344778893
1,0.6783131,0.21483081595719355,0.7132222652435303,0.18614287773219262
2,0.713831,0.19191885539369238,0.7309601306915283,0.17751502356805854
3,0.7299986,0.1812479297044865,0.7765821814537048,0.1614503322055985
4,0.7746311,0.1605910847267946,0.7794565558433533,0.1546161547714834
5,0.7862413,0.15147581704765806,0.7867777347564697,0.14148684372888745
6,0.79264325,0.13773305664597457,0.8108048439025879,0.13420007167929443
7,0.81633395,0.13138136102552228,0.8126474022865295,0.1259494064097905
8,0.8327546,0.12087700877163218,0.8053262829780579,0.13519763592527717
9,0.8356843,0.11543238796603317,0.8358637690544128,0.10867748532999945
10,0.8459925,0.11039591727164313,0.8483932614326477,0.10637640298565448
11,0.8487775,0.10543946480156642,0.8525697588920593,0.0987715715367491
12,0.859592,0.10280347448306731,0.852840006351471,0.09903527643963776
13,0.8640408,0.09383867043289781,0.8608736395835876,0.09635211943098194
14,0.8674407,0.09119746202494629,0.866081953048706,0.08751039560987146
15,0.86338973,0.09215455378439288,0.862175703048706,0.09180490215674289
16,0.88234234,0.09081298401811447,0.8762283325195312,0.0844323208648197
17,0.885272,0.08128665185370934,0.8814366459846497,0.08515587860708079
18,0.8922526,0.08124223822041561,0.8801345825195312,0.08227360384404989
19,0.8932653,0.07630124143286095,0.8918533325195312,0.07360504658182682
20,0.89460355,0.07909715540934137,0.8921236395835876,0.07627270416001589
21,0.8956163,0.0770611550112015,0.889740526676178,0.07935592313991725
22,0.89427805,0.07866408962787354,0.8918533325195312,0.0810386857933761
23,0.88653785,0.07716773943640189,0.8874557614326477,0.07341106400634702
24,0.88939524,0.0784848705553282,0.888708770275116,0.07397826769239994
25,0.89178246,0.07377391512869468,0.8908215165138245,0.0734662397955004
26,0.89709926,0.07255488454552568,0.8884876370429993,0.0789171549908364
